PLAZA MARCELA -SM,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 5, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
138511,,GLAD BAKE PAPER REFILL 30CMX5M 48s,ROLL,48,70.53583,"3,385.72"
138512,,GLAD SANDWICH FOLD TOP 12/180BAGS,BOX,27,85.66964,"2,313.08"
138520,,WRAPPER FLEXI WEDDING THICK,PCS,200,2.5,500
138527,,REDSTONE STAMP PAD INK VIOLET 946ML/950ML,PCS,12,48.59821,583.17852
138530,,VANDA FORMAL THEME BOOK HIGH SCHOOL 250s,PCS,272,3.80357,"1,034.57"
138532,,VANDA MUSIC BOOK SMALL 500s,PCS,144,2.40181,345.86064
138539,,ELMERS GLUE GEL 36G,PCS,3,14.11583,42.34749
138541,,ERASER STRAWBERRY 1141 96s,PCS,-1,1.11607,-1.11607
138574,,ELLESTREQUE LOVELY BELLE BABY OIL 50ML,PCS,1,15.55357,15.55357
138576,,ELLESTREQUE ACETONE 120ML,PCS,2,27.69643,55.39286
138580,,SAFEGUARD SOAP PURE WHITE 60G,PCS,"3,816.00",13.99849,"53,418.24"
138582,,CANNON/TRIDENT NO49 BLACK 100MT 10s,PCS,1,5.6938,5.6938
138591,,9309 REVOLVING HANGER PINK 4s,PCS,8,29.48208,235.85664
138612,,SQI ART PAPER ASSTD 10s,PACK,-1,7.2322,-7.2322
138613,,SQI ART PAPER ASSTD 20s,PACK,11,9.83929,108.23219
138620,,ID PROTECTOR BIG NEON COLOR,PCS,1,2.62,2.62
138643,,JBB POWDER PINK BLOSSOM 144/25G,PCS,402,11.15898,"4,485.91"
138646,,H314C TUMBLER,PCS,2,47.35667,94.71334
138653,,COMPASS AH 835,PCS,1,29.02,29.02
138676,,ROUND HEAD FASTENER No 6,BOX,5,27.90222,139.5111
138684,,SB WIDE CLEANING MOP 24s,PCS,45,221.20722,"9,954.32"
138685,,SB EVEREDAY CLEANING MOP REFILL 12s,PCS,14,140.71,"1,969.94"
138692,,GLUE 5009 3,CARD,-1,4.46,-4.46
138735,,GATSBY STYLING WAX MAT AND HARD 576/3G,PCS,"2,164.00",3.72321,"8,057.03"
138736,,GATSBY STYLING WAX HARD AND FREE 576/3G,PCS,"2,644.00",3.72002,"9,835.73"
138744,,REGENT Q Q CUTTLEFISH CRACKER 10/20/10G,PACK,5,14.84821,74.24105
138752,,ELLESTREQUE LOVELY BELLE BABY OIL 25ML,PCS,-1,9.25893,-9.25893
138756,,POWER RANGERS ORANGE 50/12s,PACK,12,5.69643,68.35716
138762,,DOWNY SUNRISE FRESH 38ML,PCS,683,6.0137,"4,107.36"
138763,,CROLEY BUTTER CREAM CHOCO 20/10/25G,PACK,22,37.17054,817.75188
138765,,SUNFLOWER BLUEBERRY SANDWICH 36/10/27G,PACK,63,37.96875,"2,392.03"
138769,,SUPER MINTA MENTHOL CANDY 36/50s,PACK,4,18.5575,74.23
138774,,FIRST LOVE WAFER STICK PEANUT 12/480G,JAR,14,49.4375,692.125
138776,,LA PACITA PRIMA TOAST BAG 48/10s,PACK,53,39.34152,"2,085.10"
138777,,GRIPS HAIR POMADE STRONG HOLD 36x75G,PCS,35,93.99107,"3,289.69"
138788,,YF8997 RUBBER PONY 12s,PCS,1,7.292,7.292
138797,,MASTER SOFT LUMBER CRAYON RED 12s,PCS,9,4.01778,36.16002
138803,,ARTLINE MARKER 0.7 EK700 BLACK,PCS,-,34.6,-
138804,,ARTLINE MARKER 0.7 EK700 BLUE,PCS,2,34.5975,69.195
138806,,ARTLINE OHP MARKER EK854M BLUE,PCS,-1,35.49107,-35.49107
138834,,KOLOURS CC BLACK 12/120ML,PCS,15,165.34449,"2,480.17"
138836,,KOLOURS CC CHESTNUT BROWN 12/120ML,PCS,1,165.34449,165.34449
138847,,PAGODA PURE ACETONE 32oz,PCS,1,87.05357,87.05357
138848,,MEDIPLAST ASSORTED STRIPS 24x12x20s,BOX,33,28.92503,954.52599
138851,,EFFICASCENT OIL 40/235ML,PCS,100,146.95536,"14,695.54"
138876,,X SAKTO CORN CHIPS SWEET CORN 20/12/10G,PACK,1,8.99063,8.99063
138883,,AP SPECIAL SALTED PEANUT 100G,PCS,30,19.125,573.75
138884,,NEXTAR CHOCO BROWNIES 8x10x42G,PCS,3,6.58036,19.74108
138892,,9373 POP MOP BINDED OPEN END REFILL,PCS,1,137.535,137.535
138903,,MINE HAZELNUT CHOCOLATE BAR 12x12x20G,PCS,-822,3.59728,"-2,956.96"
138910,,CLASSIC ROYALE FRUIT TRAY B 100/10s,PACK,100,14.375,"1,437.50"
138911,,CLASSIC ROYALE MAMI BOWL 1 50/10s,PACK,10,15.4018,154.018
138912,,CLASSIC ROYALE PLSTC RND PADNG 9 50/50s,PACK,40,9.01788,360.7152
138913,,CLASSIC PETALS GARBAGE BAG XXL 10/10s,PACK,80,44.6428,"3,571.42"
138914,,CLASSIC PETALS GARBAGE BAG XL 10/10s,PACK,18,34.8214,626.7852
138915,,CLASSIC PETALS GARBAGE BAG LARGE 10/10s,PACK,6,23.2143,139.2858
138920,,MAGNOLIA NUTRI PURE PALM VEG OIL PB 12/950ML,PCS,1,96.69636,96.69636
138930,,OLIVE C SLIM SCRT ACTV HERBAL SOAP 135G,PCS,1,33.48,33.48
138931,,C Y GABRIEL SPECIAL SOAP PINK 100x135G,PCS,48,21.08929,"1,012.29"
138933,,C Y GABRIEL PAPAYA SOAP 100/135G,PCS,42,21.08929,885.75018
138936,,PURO TOOTHBRUSH ZIGZAG STYLE FA988 288s,PCS,21,14.5535,305.6235
138971,,TIWI CRACKER NUT ADOBO 5/10/20/9G,PACK,102,13.72321,"1,399.77"
138974,,YJ 18 COINPURSE BIG W/DESIGN 12s,PCS,3,10.56542,31.69626
138979,,KOLOURS CC MAHOGANY 12/120ML,PCS,2,165.345,330.69
138982,,KOLOURS CC LIGHT BROWN 12/120ML,PCS,15,165.34449,"2,480.17"
138987,,KOLOURS CC MEDIUM BROWN 12/120ML,PCS,3,165.34449,496.03347
139040,,DONG A MY METAL GEL METAL BLUE 12s,PCS,-,21.42857,-
139050,,LION CITY DERMATOGRAPH PENCIL RED,PCS,-,6.25,-
139054,,FABER CASTELL TEXTLINER ORANGE,PCS,124,16.96427,"2,103.57"
139055,,FABER CASTELL TEXTLINER PINK 10s,PCS,61,16.9642,"1,034.82"
139056,,FABER CASTELL TEXTLINER BLUE,PCS,18,20.89296,376.07328
139065,,YJ 31 COINPURSE 12s,PCS,24,13.095,314.28
139071,,LEEHO NEON GLUE GREEN 37ML,PCS,2,13.33909,26.67818
139073,,LEEHO NEON GLUE ORANGE 37ML,PCS,17,13.33913,226.76521
139081,,DERMPLUS SNBLK SPF35 SCNTD 15ML,PCS,20,39.50893,790.1786
139091,,FIDEL IODIZED SALT FREE FLOWING 24/500G,PACK,83,14.13914,"1,173.55"
139095,,MEGA SARD SPANISH STYLE 24x8oz,PCS,32,61.67857,"1,973.71"
139096,,SUNRISE SHIRAZ RED 750ML,BOT,5,325.8925,"1,629.46"
139098,,MEDIPLAST ELASTIC BANDAGE WHITE 2X5 144s,ROLL,43,24.22396,"1,041.63"
139099,,MEDIPLAST ELASTIC BANDAGE WHITE 3X5 144s,ROLL,37,33.44476,"1,237.46"
139100,,MEDIPLAST ELASTIC BANDAGE WHITE 4X5 144s,ROLL,132,36.28571,"4,789.71"
139101,,MEDIPLAST ELASTIC BANDAGE WHITE 6X5 144s,ROLL,60,59.30042,"3,558.03"
139102,,GN 33 BODY BAG FLORAL 6s,PCS,6,35.715,214.29
139119,,DEL MONTE QUICK N EASY BBQ MARINADE 24/200ML,PACK,68,21.64472,"1,471.84"
139123,,KNOX ORIGINAL GELATINE 48/1oz 28G,BOX,16,88.05804,"1,408.93"
139125,,SWALLOW ODONG 30/12s,PACK,63,20.98214,"1,321.87"
139138,,CLARA OLE SF ORANGE MARMALADE 24/240G,PCS,49,73.78981,"3,615.70"
139139,,CLARA OLE CINNAMON PANCAKE SYRUP 12/355ML,PCS,14,72.17113,"1,010.40"
139140,,GINEBRA SAN MIGUEL BLUE DIST/LIGHT 350ML,BOT,65,43.23847,"2,810.50"
139145,,AM 9 KIDS SLING BAG 12s,PCS,4,5.58071,22.32284
139149,,AM 3 COINPURSE 12s,PCS,1,7.58923,7.58923
139163,,JAMESON IRISH WHISKY 12x700ML,BOT,7,868.3,"6,078.10"
139165,,KNORR CUBES PORK+KOPIKO TP 48x12+1/10G,PACK,97,44.88521,"4,353.87"
139166,,KNORR CUBES CHICKEN+KOPIKO TP 48x12+1/10G,PACK,178,44.88523,"7,989.57"
139167,,KNORR CUBES BEEF+KOPIKO TP 48x12+1/10G,PACK,186,44.88523,"8,348.65"
139185,,CHIC NAIL COLOR GLAZE PLATINUM 10ML,PCS,15,16.50893,247.63395
139189,,CHIC NAIL COLOR REGULAR COLORLESS 10ML,PCS,-2,16.625,-33.25
139190,,WT 017 BC 3F UMBRELLA,PCS,-1,163.93,-163.93
139197,,CHIC NAIL COLOR GLAZE SUPER PLATINUM 10ML,PCS,24,17.49104,419.78496
139199,,WT 018 PSF 3F UMBRELLA,PCS,1,193.07,193.07
139201,,PAGODA AIR FRESHENER PINE 60/90G,PCS,16,84.375,"1,350.00"
139215,,SILVER SWAN OYSTER SAUCE 24/170G,PCS,61,35.01708,"2,136.04"
139216,,EQ DRY DIAPER JUMBO PACK XL 4/42s,PACK,4,338.97768,"1,355.91"
139220,,CLASSIC PETALS GARBAGE BAG MEDIUM 20/10s,PACK,39,15.625,609.375
139221,,CELL 6X14 02 EXCELLENT,PACK,48,63.92857,"3,068.57"
139222,,CELL 7X10 02 EXCELLENT,PACK,25,52.59643,"1,314.91"
139223,,CELL 1 1/2X10 LION,PACK,735,4.47571,"3,289.65"
139224,,DXN LINGZHI 3N1 COFFEE 100/10/12G,PCS,812,12.5,"10,150.00"
139228,,HEALTHY LIFESTYLE AMPALAYA TEA 25/2G,PCS,1,4.3788,4.3788
139230,,CHEERS TABLE NAPKIN PRE CUT 48/400s,PACK,45,20.45313,920.39085
139241,,EQV ALUMINUM FOIL BLUE SAMPLER 5M 48s,ROLL,-3,18.218125,-54.654375
139243,,CELL 4X10 PANDA,PACK,364,11.38393,"4,143.75"
139252,,CERES EUCALYPTUS OIL 864x5ML,PCS,1,9.64292,9.64292
139263,,BAYGON INSECT SPRAY KB GREEN  36/100ML,PCS,71,27.95337,"1,984.69"
139264,,BAYGON INSECT SPRAY WATER BASED 36/100ML,PCS,64,27.95337,"1,789.02"
139265,,MR MUSCLE ADV GLASS CLNR PRIM 24x500ML,PCS,11,89.53088,984.83968
139266,,MR MUSCLE GLASS n MS FRSH FRAG RF 24x500ML,PCS,13,49.41555,642.40215
139280,,KUBYERTOS SPOON TRANS SMALL 100/25s,PACK,1,13.13,13.13
139281,,KUBYERTOS FORK TRANS SMALL 100/25s,PACK,2,13.12556,26.25112
139282,,UNI PAK SALTED BLACK BEANS 100/180G,CAN,274,14.55,"3,986.70"
139283,,LION TIGER AEROSOL 12/130G/160ML,PCS,44,72.59896,"3,194.35"
139284,,PAGODA TOILET DEO REFILL ORANGE 100G,PCS,2,42.18333,84.36666
139285,,PAGODA TOILET DEO REFILL SAMPAGUITA 100G,PCS,3,20.41964,61.25892
139286,,UNI PAK MACKEREL IN TS GREEN 100/155G,CAN,"1,484.00",21.86661,"32,450.05"
139288,,EQ DRY DIAPER JUMBO PACK MEDIUM 4/54s,PACK,4,338.97768,"1,355.91"
139289,,EQ DRY DIAPER JUMBO PACK LARGE 4/48s,PACK,5,338.97768,"1,694.89"
139291,,SILKA GREEN PAPAYA LOTION PMP 12/500ML,PCS,28,173.27232,"4,851.62"
139293,,CLEENE TOOTHBRUSH TECH 288s,PCS,51,46.65179,"2,379.24"
139294,,COMFORT TOOTHBRUSH PRO 234 288s,PCS,14,34.74104,486.37456
139315,,F90 HAIR CLIP W/POMPOMS 10s,PAIR,2,12.05357,24.10714
139318,,F17 COLORED FAN W/DESIGN 6s,PCS,1,20.09,20.09
139319,,F71 HAIR BAND BLACK W/TEETH 12s,PCS,1,10.05,10.05
139326,,LANDER BODY LOT NOURISHING 33.8oz,PCS,50,180.83036,"9,041.52"
139330,,LANDER BODY LOT SOOTHING 33.8oz,PCS,30,180.83036,"5,424.91"
139334,,LANDER MOUTHWASH MINT GREEN 12/24oz,PCS,40,102.28497,"4,091.40"
139335,,LANDER MOUTHWASH PEPPERMINT BLUE 12/24oz,PCS,40,102.28497,"4,091.40"
139350,,AM 23 POUCH BIG,PCS,1,31.25,31.25
139351,,FORTUNE XTRA FILTER KING 50/10/20s,PCS,"-1,078.00",9.28571,"-10,010.00"
139367,,ROLLO SANDWICH BAG 4.5+2X9.5 50/100s,ROLL,21,29.3928,617.2488
139393,,BOBBIE NAIL POLISH REMOVER 120ML,PCS,11,38.70536,425.75896
139434,,922 PB PVC OVAL HAND BRUSH,PCS,59,36.28571,"2,140.86"
139436,,KOLOURS CC 4MEN BLACK 12/120ML,PCS,32,165.34449,"5,291.02"
139440,,SKINWHITE PW FACIAL CLEANSER 75ML,PCS,5,19.81176,99.0588
139441,,SKINWHITE PW FACIAL CLEANSER 135ML,PCS,2,30.55083,61.10166
139451,,YJ 25 COINPURSE CHECKERED 12s,PCS,3,13.095,39.285
139478,,CRAYOLA MOD CLAY NEON 180G VARIANT,PCS,-,21.41979167,-
139490,,PRINCE BALLPOINT PEN BLUE 12s,PCS,-,2.41083,-
139495,,PRINCE PROTACTOR 3,PCS,-4,2.27679,-9.10716
139534,,CROCODILE STATIONERY TAPE 1/2x18M SML CLR,ROLL,7,2.67859,18.75013
139570,,APACHE GEL PEN 0.5 BLACK,PCS,-,8.70536,-
139580,,GRIPS HAIR POMADE STRONG HOLD 72x6x5G,PCS,615,9.59821,"5,902.90"
139581,,TENTAY PATIS PINOY STYLE 24x350ML,PCS,19,13.9003,264.1057
139589,,AM 1 LEATHER COINPURSE 12s,PCS,2,6.696,13.392
139590,,ML 9 POUCH SMALL/COINPURSE 12s,PCS,12,7.06833,84.81996
139592,,LH 4 KIDS BODY BAG 12s,PCS,6,6.325,37.95
139593,,YJ 47 COINPURSE 12s,PCS,3,43.75,131.25
139594,,YJ 29 BODY BAG 6s,PCS,2,78.57,157.14
139597,,ML 14 DOUBLE COINPURSE 12s,PCS,3,10.044,30.132
139598,,ML 13 COINPURSE 12s,PCS,17,6.5475,111.3075
139601,,LH 2 KNITTED COINPURSE 12s,PCS,2,121.38393,242.76786
139604,,AM 13 KIDS BODY BAG 12s,PCS,6,7.44042,44.64252
139608,,YF9575 HAIRBAND 12s,PCS,1,17.56,17.56
139618,,UNCLE JOHNS TRANSPARENT KNIFE 12s,PACK,12,17.72321,212.67852
139638,,HAPPY DRIED GUYABANO 100/100G,PACK,7,34.82132,243.74924
139644,,ROLLO ALL PURPOSE BAG 10X14 MEDIUM 100s,PACK,-4,47.86607,-191.46428
139645,,YUM YUM RICE CRISPY 10/10/30G,PCS,2,9.23929,18.47858
139657,,CAMEL BLACK BEANS 60G,PACK,-281,8.125,"-2,283.13"
139680,,BUTTERFLY QUIZ PAD 1/4 BOOK WP 500/80LVS,PAD,4,5.03571,20.14284
139681,,EQ DRY DIAPER JUMBO PACK SMALL 4/60s,PACK,5,338.97768,"1,694.89"
139684,,LH 12 COINPURSE 12s,PCS,7,11.53292,80.73044
139685,,LH 27 TRIBAL COINPURSE PHILIPPINES 12s,PCS,2,11.5325,23.065
139686,,GN 15 COINPURSE 12s,PCS,17,7.29167,123.95839
139692,,SG 007 LION TIGER SHOPPING BAG 500s,PCS,79,4.00893,316.70547
139696,,SUN ICE GATOR POPS 12/10/70ML,PCS,110,1.98393,218.2323
139714,,GN 51 COINPURSE 12s,PCS,3,20.41929,61.25787
139715,,YJ 34 COINPURSE 12s,PCS,8,13.02077,104.16616
139716,,YJ 23 COINPURSE 12s,PCS,4,9.0775,36.31
139718,,GN 5 COINPURSE 12s,PCS,12,3.34833,40.17996
139720,,GN 46 COINPURSE 12s,PCS,2,5.58,11.16
139725,,GN 50 POUCH BIG 6s,PCS,1,40.63,40.63
139726,,YJ 3 POUCH W/COINPURSE 6s,PCS,2,40.17833,80.35666
139728,,LH 33 POUCH BIG 6s,PCS,1,32.15,32.15
139729,,LH 24 COINPURSE 12s,PCS,18,5.58,100.44
139730,,DECORATIVE PLASTIC POTS 16CM GREEN,PCS,8,30.64286,245.14288
139731,,DECORATIVE PLSTC POTS 22CM GREEN,PCS,50,51.66071,"2,583.04"
139739,,662 VANCERE PICK UP COLORED WATER TANK,PCS,-1,69.64,-69.64
139751,,SAFEGUARD HAND SANITIZER 50ML,PCS,136,47.99206,"6,526.92"
139757,,DOGGIES CHOICE SHP HERBAL 3N1 12/500ML,PCS,30,194.19643,"5,825.89"
139771,,VISION MUSIC BOOK SMALL 20LVS,PCS,78,2.99103,233.30034
139774,,VISION FORMAL THEMEBOOK ENGLISH K12,PCS,189,4.92856,931.49784
139798,,ENERGIZER ADVANCED AA X91RP2 48s,CARD,-1,71.26786,-71.26786
139804,,BIG GUSTO VEGETABLE PDM MANGO DISP 30x5.25G,PCS,-1,42.85716,-42.85716
139808,,FRITO PLUS PALM OIL PET 18x750ML,PCS,56,61.73462,"3,457.14"
139816,,FLAIR CRAZE PEN 855 BLACK 12s,PCS,-,7.142708333,-
139821,,FLAIR MONITOR PEN 830 BLACK 12s,PCS,-,7.142916667,-
139835,,LEONE KIDS PENCIL No2 12s,PCS,133,3,399
139836,,PLASTIC FOLDER WITH SLIDE VIOLET LONG,PCS,6,3.215,19.29
139844,,MONAMI LOVE PET BALLPEN 0.38MM BLACK 12s,PCS,-,13.39286,-
139879,,AXION DISH LIQUID LEMON 144x50ML,PCS,296,7.87674,"2,331.52"
139885,,CELL 8X16 02 EXCELLENT,PACK,11,95.29657,"1,048.26"
139892,,MB019 A AND W TWEEZER,PCS,3,11.78583,35.35749
139894,,CARONIA FROSTED GOLDEN BRONZE 15ML,PCS,19,33.01488,627.28272
139896,,CARONIA FROSTED 24K GOLD 15ML,PCS,23,33.01488,759.34224
139897,,CARONIA FROSTED 18K GOLD 15ML,PCS,21,33.01488,693.31248
139898,,CARONIA FROSTED 14K GOLD 15ML,PCS,26,33.01488,858.38688
139902,,CARONIA REGULAR COLORLESS 15ML,PCS,9,30.82738,277.44642
139903,,CARONIA REGULAR NATURAL 15ML,PCS,18,30.83036,554.94648
139905,,CARONIA REGULAR CAROLINA PEACH 15ML,PCS,17,30.82738,524.06546
139908,,CARONIA REGULAR TOUCH OF TAN 15ML,PCS,-1,30.8275,-30.8275
139909,,CARONIA REGULAR PUSSY RED 15ML,PCS,1,30.83091,30.83091
139910,,CARONIA REGULAR ITALIAN NUDE 15ML,PCS,20,30.83036,616.6072
139912,,CARONIA FROSTED PLATINUM SPECIAL 8ML,PCS,12,22.47375,269.685
139913,,CARONIA FROSTED RAINBOW TAN 8ML,PCS,14,22.47396,314.63544
139914,,CARONIA FROSTED GOLDEN BRONZE 8ML,PCS,41,22.47396,921.43236
139915,,CARONIA FROSTED PINK PLATINUM 8ML,PCS,9,22.47375,202.26375
139917,,CARONIA FROSTED 24K GOLD 8ML,PCS,8,22.474,179.792
139918,,CARONIA FROSTED 18K GOLD 8ML,PCS,10,22.47321,224.7321
139919,,CARONIA FROSTED 14K GOLD 8ML,PCS,10,22.474,224.74
139920,,CARONIA FROSTED SILVER PLATINUM 8ML,PCS,9,22.47417,202.26753
139921,,CARONIA FROSTED PLATINUM GLITTER 8ML,PCS,1,22.47396,22.47396
139924,,CARONIA REGULAR NATURAL 8ML,PCS,20,21.67857,433.5714
139925,,CARONIA REGULAR WHITE SATIN 8ML,PCS,1,21.67857,21.67857
139926,,CARONIA REGULAR TOUCH OF TAN 8ML,PCS,1,21.67861,21.67861
139928,,RDC PLN\BRWN KRFT BAG 80GSM No45 LNG 10x100s,PACK,25,198.21429,"4,955.36"
139929,,CARONIA REGULAR ITALIAN NUDE 8ML,PCS,5,21.67833,108.39165
139930,,CARONIA REGULAR PINK LILAC 8ML,PCS,5,21.67875,108.39375
139931,,CARONIA REGULAR AFRICAN PLUM 8ML,PCS,4,21.67857,86.71428
139940,,PILOT ROLLER PEN REFILL BLS G1 5 BLUE,PCS,-,16.96429,-
139962,,CELL 9X16 02 EXCELLENT,PACK,24,108.59643,"2,606.31"
140006,,MY SHALDAN STRIPE LIME,PCS,21,73.94643,"1,552.88"
140032,,LY 2701 LOVELY DOLL,PCS,-1,80.356,-80.356
140083,,YP8301 BEAUTIFUL DOLL,PCS,56,142.85714,"8,000.00"
140085,,ERASE PLACENTA 3N1 WHITENING SOAP 144/135G,PCS,26,68.97333,"1,793.31"
140087,,DEL MONTE TOMATO SAUCE 6x3KG FS,PACK,1,33.88393,33.88393
140115,,MAGNOLIA NUTRI PURE COCO VEG OIL 50/175ML,PACK,118,13.66071,"1,611.96"
140129,,TIWI MILK BOY PUDDING GELATIN 60/12s,PACK,120,6.58289,789.9468
140135,,COMFORT TOOTHBRUSH PRO 232 288s,PCS,23,20.69643,476.01789
140151,,ROSE GRAPHING PAPER 10s,PACK,1,7.857,7.857
140159,,CLASSIC PETALS MAMI BOWL 1 50/10s,PACK,-1,15.4018,-15.4018
140163,,AMOS ENG TAG VISAYAN ILONGO CEB VOCABULARY,PCS,-1,53.30333,-53.30333
140181,,CLASSIC ROYALE SPOON WHITE SMALL 100/25s,PACK,28,8.75,245
140182,,UNI UB 104 METAL TIP PEN BLACK,PCS,-,20.96429,-
140220,,HI CHALK DUSTLESS COLORED CK12C 12COLORS,BOX,4,6.42857,25.71428
140238,,PLASTIC SCHOOL SCISSOR SS16,PCS,11,2.81235,30.93585
140242,,HAPPY FESTIVAL PPLATE WHITE 9 40/25s,PACK,41,22.72321,931.65161
140243,,HAPPY FESTIVAL PPLATE WHITE 9 20/50s,PACK,94,44.59821,"4,192.23"
140244,,HAPPY FESTIVAL PPLATE LAMINATED 7.5 40/25s,PACK,3,24.107,72.321
140245,,HAPPY FESTIVAL PPLATE LAMINATED 9 40/25s,PACK,37,28.66071,"1,060.45"
140247,,HAPPY FESTIVAL PPLATE SILVER 9 50/20s,PACK,297,26.83036,"7,968.62"
140249,,HAPPY FESTIVAL STYRO CUP 8oz 40/25s,PACK,158,21.47321,"3,392.77"
140250,,HAPPY FESTIVAL SPAGHETTI BOX 100/10s,PACK,465,10.13393,"4,712.28"
140251,,HAPPY FESTIVAL LUNCH BOX 1D 5/20/5s,PACK,209,11.60714,"2,425.89"
140252,,HAPPY FESTIVAL LUNCH BOX 2D 100/5s,PACK,18,8.21429,147.85722
140253,,HAPPY FESTIVAL LUNCH BOX 3D 5/20/5s,PACK,44,11.60714,510.71416
140254,,HAPPY FESTIVAL FORK TRANS SMALL 100/25s,PACK,367,10.44643,"3,833.84"
140255,,HAPPY FESTIVAL SPOON TRANS SMALL 100/25s,PACK,2,10.44643,20.89286
140256,,HAPPY FESTIVAL SPOON TRANS BIG 100/12s,PACK,209,7.90179,"1,651.47"
140257,,HAPPY FESTIVAL FORK TRANS BIG 100/12s,PACK,379,8.0358,"3,045.57"
140258,,HAPPY FESTIVAL SPOON WHITE SMALL 100/25s,PACK,29,8.75,253.75
140259,,HAPPY FESTIVAL SPOON WHITE BIG 100/12s,PACK,5,7.90179,39.50895
140260,,HAPPY FESTIVAL FORK WHITE SMALL 100/25s,PACK,99,8.9285,883.9215
140261,,HAPPY FESTIVAL FORK WHITE BIG 100/12s,PACK,104,8.0357,835.7128
140262,,HAPPY FESTIVAL SPOON/FORK WHT BIG 100/6pr,PACK,257,8.3483,"2,145.51"
140263,,HAPPY FESTIVAL SPOON/FORK TRANS BIG 100/6pr,PACK,17,8.4821,144.1957
140264,,HAPPY FESTIVAL DISP CUPS TRANS 6oz 80/50s,PACK,1,15.3125,15.3125
140265,,HAPPY FESTIVAL DISP CUPS TRANS 7oz 80/50s,PACK,74,16.16071,"1,195.89"
140266,,HAPPY FESTIVAL DISP CUPS TRANS 8oz 80/50s,PACK,56,17.00893,952.50008
140267,,HAPPY FESTIVAL DISP CUPS TRANS 10oz 80/50s,PACK,79,22.09821,"1,745.76"
140268,,HAPPY FESTIVAL DISP CUPS TRANS 8oz 80/25s,PACK,4,9.15179,36.60716
140269,,HAPPY FESTIVAL DISP CUPS TRANS 12oz 80/25s,PACK,158,12.72325,"2,010.27"
140271,,HAPPY FESTIVAL SALAD CUPS WHITE 3.5oz 40/50s,PACK,80,24.41967,"1,953.57"
140272,,HAPPY FESTIVAL SALAD CUPS WHT W/LID 3.5oz 40/25s,PACK,221,25.00001,"5,525.00"
140274,,GLAD CLING WRAP REFILL 30CMX20M 48s,ROLL,49,51.62497,"2,529.62"
140277,,SX2239 LITTLE DOCTOR TOOLS,PCS,-3,161.33929,-484.01787
140281,,7001 2 MINI ELECTRIC PIANO,PCS,1,62.5,62.5
140284,,ALEXIS RING 1190,PCS,1,6.25,6.25
140299,,CM B906 DICE 24s,PCS,21,9.5625,200.8125
140316,,DOGONG TABLEA 100G,PACK,68,35.71434,"2,428.58"
140318,,BLACK HAWK TWINE COLORED APPOX 10x1KL,ROLL,10,80.80357,808.0357
140333,,FIGARO CAPERS IN VINEGAR 12/340G,PCS,8,107.85863,862.86904
140350,,MOTHERS FAVORITE VEGETABLE OIL SUP 12x1L,PCS,-7,32.14333,-225.00331
140353,,PABORITO VEGETABLE OIL 144x40ML,PCS,1,3.22,3.22
140354,,PABORITO VEGETABLE OIL 72x80ML,PCS,1,6.41,6.41
140360,,CLASSIC ROYALE GRADE 2 100/80LVS,PAD,-6,5.80333,-34.81998
140363,,NIDO 1plus JUNIOR PROTECTUS 700G,BOX,89,327.8125,"29,175.31"
140364,,CM B905 DICE,PCS,6,8.48214,50.89284
140372,,CARONIA REGULAR BABY PINK 15ML,PCS,37,30.82738,"1,140.61"
140380,,CARONIA REGULAR CASHMERE 8ML,PCS,11,21.6781,238.4591
140381,,CARONIA REGULAR FANTASY RED 8ML,PCS,2,21.67857,43.35714
140382,,L 009 WEI MEI TWEEZER 12s,PCS,3,3.79458,11.38374
140384,,CARONIA REGULAR TEA ROSE 8ML,PCS,4,21.67857,86.71428
140385,,CARONIA REGULAR TAHITI BROWN 8ML,PCS,5,21.67833,108.39165
140386,,CARONIA REGULAR SIMPLY RED 8ML,PCS,12,21.67857,260.14284
140402,,CARONIA FROSTED PINK LILY 8ML,PCS,11,22.47321,247.20531
140404,,CARONIA FROSTED RED PEARL 8ML,PCS,10,22.47417,224.7417
140405,,AS ASHLEY PERFECT BB POWDER AS8054A,PCS,13,22.58917,293.65921
140406,,CARONIA FROSTED CHESTNUT 8ML,PCS,5,22.47375,112.36875
140414,,973 SUNNY MIXER,PCS,3,23.88333,71.64999
140417,,712 ARACELLI FOODCOVER,PCS,10,30.08929,300.8929
140419,,MSB LOCAL STRAINER SMALL,PCS,17,28.79464,489.50888
140420,,MSB LOCAL STRAINER MEDIUM,PCS,24,31.47321,755.35704
140421,,MSB LOCAL STRAINER LARGE,PCS,6,34.15179,204.91074
140423,,MR GARBAGE BAG BLACK TINY 10s,PACK,1,17.99,17.99
140430,,558 SUNNY PITCHER DELUXE 1.5L,PCS,1,52.85667,52.85667
140433,,307 SUNNY PAPER PLATE HOLDER,PCS,13,8.39308,109.11004
140434,,9638 S SUNNY ORGANIZER TRAY SMALL,PCS,1,61.58889,61.58889
140450,,YF9253 HAIR BAND 12s,PCS,1,8.18471,8.18471
140479,,UNI UB 103 SIGN PEN BLACK,PCS,-,20.96429,-
140483,,UNI UB 155 BALL DELUXE BLACK,PCS,-,38.86607,-
140504,,HILLSBURRY 3n1 COFFEE 240x15G,PCS,3,23.66077,70.98231
